,Data
2017,83.8
2018,77.3
2019,76.6
2020,76.75
2021,79.0
2022,72.75
2023,71.25
2024,75.45
2025,72.55
2026,75.55
2027,72.0
2028,71.45
2029,67.6
2030,61.9
2031,58.25
2032,66.9
2033,57.5
2034,56.85
2035,58.55
2036,52.0
2037,51.9
2038,47.5
2039,43.0
2040,43.9
2041,40.2
2042,39.35
2043,38.75
2044,38.2
2045,38.8
2046,33.95
2047,34.75
2048,34.0
2049,28.95
2050,23.9
2051,22.95
2052,21.0
2053,20.3
2054,18.45
2055,15.35
2056,15.45
2057,11.95
2058,13.0
2059,13.8
2060,11.0
2061,9.45
2062,8.8
2063,8.05
2064,6.95
2065,4.45
2066,3.05
2067,1.9
2068,0.8
2069,0.45
2070,0.1
2071,-0.45
2072,-1.25
2073,-2.05
2074,-2.65
2075,-3.05
2076,-3.45
2077,-4.15
2078,-4.85
2079,-5.3
2080,-5.95
2081,-6.75
2082,-7.55
2083,-8.4
2084,-9.3
2085,-10.1
2086,-10.65
2087,-11.2
2088,-11.7
2089,-12.25
2090,-12.8
2091,-13.25
2092,-13.75
2093,-14.25
2094,-14.65
2095,-15.0
2096,-15.25
2097,-15.35
2098,-15.6
2099,-15.8
2100,-16.0
2101,-16.6
2102,-17.35
2103,-18.1
2104,-18.75
2105,-19.2
2106,-19.95
2107,-20.6
2108,-21.6
2109,-22.15
2110,-22.8
2111,-23.2
2112,-23.55
2113,-23.95
2114,-24.45
2115,-24.65
2116,-24.65
2117,-24.95
2118,-25.55
2119,-26.2
2120,-26.9
2121,-28.15
2122,-28.8
2123,-29.25
2124,-30.1
2125,-30.5
2126,-30.55
2127,-30.8
2128,-31.35
2129,-31.85
2130,-32.0
2131,-32.0
2132,-32.45
2133,-32.35
2134,-32.2
2135,-32.5
2136,-32.35
2137,-32.4
2138,-32.7
2139,-33.25
2140,-33.0
2141,-33.05
2142,-33.1
2143,-33.35
2144,-34.0
2145,-34.7
2146,-34.9
2147,-35.4
2148,-35.4
2149,-36.1
2150,-36.2
2151,-36.2
2152,-36.7
2153,-37.25
2154,-37.15
2155,-36.5
2156,-36.8
2157,-37.15
2158,-38.0
2159,-38.35
2160,-38.6
2161,-38.7
2162,-37.45
2163,-36.95
2164,-37.25
2165,-38.5
2166,-38.65
2167,-38.15
2168,-38.75
2169,-39.3
2170,-39.45
2171,-37.45
2172,-36.85
2173,-38.2
2174,-39.3
2175,-38.4
2176,-38.85
2177,-39.5
2178,-39.4
2179,-39.15
2180,-38.7
2181,-39.35
2182,-39.25
2183,-39.45
2184,-39.45
2185,-39.85
2186,-40.35
2187,-40.15
2188,-40.95
2189,-41.35
2190,-41.8
2191,-42.4
2192,-41.3
2193,-41.0
2194,-42.15
2195,-43.05
2196,-42.9
2197,-43.3
2198,-43.7
2199,-44.05
2200,-42.25
2201,-41.5
2202,-43.05
2203,-44.15
2204,-43.6
2205,-42.55
2206,-42.45
2207,-44.1
2208,-43.0
2209,-42.45
2210,-41.7
2211,-41.75
2212,-41.85
2213,-41.25
2214,-41.15
2215,-41.5
2216,-40.2
2217,-38.75
2218,-38.1
2219,-38.55
2220,-39.5
2221,-38.8
2222,-38.45
2223,-39.4
2224,-39.8
2225,-39.6
2226,-40.35
2227,-39.75
2228,-39.85
2229,-40.45
2230,-40.1
2231,-40.9
2232,-41.2
2233,-40.7
2234,-40.2
2235,-41.35
2236,-41.85
2237,-40.8
2238,-40.7
2239,-42.45
2240,-42.15
2241,-42.45
2242,-42.05
2243,-41.7
2244,-42.85
2245,-43.7
2246,-44.95
2247,-44.2
2248,-44.75
2249,-45.15
2250,-46.65
2251,-47.1
2252,-46.1
2253,-45.05
2254,-43.65
2255,-44.15
2256,-46.2
2257,-45.4
2258,-43.5
2259,-42.6
2260,-42.65
2261,-43.0
2262,-44.25
2263,-44.0
2264,-43.6
2265,-43.6
2266,-43.7
2267,-44.15
2268,-44.1
2269,-44.05
2270,-44.4
2271,-44.4
2272,-43.7
2273,-43.75
2274,-44.1
2275,-44.45
2276,-43.3
2277,-44.3
2278,-44.8
2279,-44.0
2280,-44.05
2281,-45.2
2282,-45.5
2283,-44.5
2284,-44.4
2285,-44.7
2286,-44.7
2287,-45.05
2288,-44.95
2289,-45.55
2290,-45.0
2291,-44.65
2292,-45.05
2293,-45.3
2294,-45.35
2295,-45.4
2296,-44.95
2297,-45.6
2298,-45.4
2299,-44.5
2300,-44.8
2301,-46.05
2302,-45.4
2303,-45.1
2304,-45.0
2305,-44.3
2306,-45.3
2307,-45.25
2308,-44.8
2309,-44.5
2310,-44.4
2311,-44.55
2312,-43.85
2313,-44.45
2314,-44.45
2315,-43.95
2316,-44.7
2317,-44.3
2318,-44.65
2319,-44.15
2320,-44.1
2321,-44.65
2322,-44.3
2323,-44.65
2324,-44.45
2325,-44.7
2326,-44.45
2327,-44.3
2328,-44.05
2329,-44.5
2330,-44.15
2331,-44.1
2332,-44.05
2333,-44.55
2334,-44.5
2335,-44.4
2336,-44.55
2337,-45.25
2338,-44.9
2339,-44.35
2340,-44.25
2341,-45.15
2342,-44.05
2343,-43.55
2344,-45.2
2345,-45.95
2346,-44.1
2347,-43.55
2348,-44.05
2349,-43.6
2350,-43.75
2351,-43.35
2352,-44.25
2353,-44.55
2354,-43.7
2355,-43.35
2356,-43.3
2357,-42.8
2358,-42.3
2359,-43.5
2360,-44.75
2361,-44.1
2362,-42.0
2363,-43.25
2364,-43.55
2365,-42.8
2366,-43.25
2367,-43.35
2368,-41.4
2369,-41.85
2370,-43.35
2371,-40.9
2372,-42.45
2373,-43.05
2374,-41.0
2375,-40.85
2376,-41.85
2377,-41.75
2378,-42.2
2379,-42.05
2380,-41.85
2381,-42.2
2382,-42.35
2383,-42.35
2384,-42.85
2385,-42.55
2386,-42.0
2387,-42.4
2388,-42.4
2389,-41.9
2390,-42.05
2391,-42.2
2392,-41.7
2393,-41.6
2394,-41.3
2395,-41.5
2396,-41.05
2397,-42.1
2398,-43.15
2399,-42.6
2400,-41.65
2401,-41.7
2402,-41.45
2403,-41.9
2404,-43.35
2405,-43.45
2406,-42.05
2407,-42.5
2408,-42.15
2409,-42.15
2410,-42.9
2411,-42.8
2412,-43.4
2413,-43.45
2414,-43.05
2415,-42.25
2416,-43.05
2417,-44.15
2418,-44.25
2419,-43.85
2420,-43.2
2421,-42.6
2422,-42.7
2423,-43.3
2424,-44.25
2425,-44.15
2426,-44.1
2427,-43.8
2428,-43.55
2429,-43.25
2430,-42.15
2431,-42.05
2432,-43.25
2433,-43.7
2434,-42.85
2435,-42.25
2436,-42.3
2437,-41.15
2438,-42.15
2439,-44.7
2440,-44.55
2441,-44.35
2442,-44.25
2443,-43.65
2444,-43.35
2445,-43.05
2446,-43.65
2447,-45.2
2448,-44.45
2449,-44.3
2450,-44.05
2451,-43.65
2452,-44.5
2453,-44.95
2454,-45.5
2455,-44.25
2456,-43.45
2457,-43.55
2458,-43.15
2459,-43.8
2460,-43.55
2461,-44.8
2462,-43.65
2463,-43.65
2464,-44.6
2465,-43.5
2466,-43.35
2467,-43.9
2468,-43.0
2469,-42.5
2470,-43.25
2471,-43.75
2472,-42.3
2473,-43.3
2474,-42.65
2475,-42.35
2476,-43.15
2477,-43.05
2478,-43.05
2479,-44.0
2480,-44.25
2481,-43.55
2482,-44.45
2483,-43.45
2484,-44.35
2485,-46.35
2486,-45.35
2487,-44.25
2488,-44.05
2489,-43.45
2490,-43.55
2491,-44.2
2492,-44.65
2493,-43.65
2494,-43.4
2495,-43.45
2496,-43.05
2497,-43.15
2498,-42.65
2499,-42.15
2500,-42.05
2501,-43.3
2502,-42.8
2503,-41.2
2504,-41.9
2505,-42.2
2506,-41.65
2507,-41.0
2508,-40.75
2509,-39.7
2510,-39.35
2511,-40.05
2512,-40.45
2513,-39.65
2514,-38.6
2515,-39.2
2516,-39.1
2517,-37.55
2518,-37.9
2519,-38.25
2520,-37.95
2521,-37.6
2522,-37.25
2523,-36.85
2524,-35.85
2525,-36.3
2526,-36.35
2527,-35.9
2528,-35.2
2529,-34.4
2530,-33.45
2531,-33.1
2532,-32.6
2533,-32.75
2534,-32.8
2535,-31.9
2536,-31.0
2537,-30.15
2538,-29.65
2539,-29.2
2540,-28.2
2541,-28.0
2542,-27.4
2543,-26.6
2544,-25.6
2545,-24.6
2546,-24.0
2547,-22.85
2548,-21.6
2549,-20.35
2550,-19.6
2551,-18.35
2552,-17.1
2553,-15.8
2554,-14.5
2555,-13.1
2556,-11.8
2557,-10.5
2558,-8.8
2559,-7.4
2560,-6.1
2561,-5.1
2562,-3.9
2563,-2.75
2564,-1.65
2565,-0.75
2566,0.3
2567,1.25
2568,2.15
2569,3.3
2570,4.3
2571,5.45
2572,6.4
2573,7.5
2574,8.75
2575,9.6
2576,10.55
2577,14.4
2578,20.35
2579,27.85
2580,30.6
2581,36.55
2582,45.5
2583,48.8
2584,51.05
2585,52.7
2586,52.65
2587,59.0
2588,50.05
2589,62.9
2590,66.45
2591,61.05
2592,70.65
2593,62.7
2594,65.35
2595,67.4
2596,67.25
2597,77.55
2598,86.05
2599,84.9
2600,84.15
2601,85.75
2602,84.1
2603,95.75
2604,96.5
2605,103.95
2606,107.1
2607,91.35
2608,88.0
2609,74.85
2610,61.1
2611,58.6
2612,64.9
2613,80.0
2614,87.8
2615,117.45
2616,108.3
2617,96.0
2618,82.25
2619,75.95
2620,75.0
2621,92.85
2622,94.3
2623,103.55
2624,118.5
2625,138.25
2626,119.65
2627,141.55
2628,140.95
2629,141.4
2630,140.5
2631,138.15
2632,127.85
2633,120.25
2634,131.75
2635,135.0
2636,117.65
2637,99.8
2638,93.4
2639,93.9
2640,110.9
2641,97.55
2642,90.1
2643,103.5
2644,90.85
2645,99.0
2646,104.9
2647,98.15
2648,87.4
2649,92.4
2650,90.75
2651,91.9
2652,101.7
2653,110.7
2654,116.2
2655,126.05
2656,119.6
2657,111.65
2658,111.4
2659,122.25
2660,137.45
2661,139.8
2662,140.75
2663,124.8
2664,126.9
2665,116.35
2666,124.75
2667,114.4
2668,109.0
2669,126.65
2670,127.85
2671,134.3
2672,119.05
2673,118.5
2674,123.35
2675,119.35
2676,120.7
2677,125.65
2678,124.25
2679,126.2
2680,125.25
2681,125.3
2682,110.3
2683,113.4
2684,118.5
2685,126.6
2686,118.1
2687,134.6
2688,129.85
2689,124.85
2690,131.3
2691,127.15
2692,127.6
2693,107.2
2694,107.1
2695,95.5
2696,96.35
2697,104.0
2698,110.85
2699,107.9
2700,99.15
2701,86.3
2702,97.5
2703,111.55
2704,129.55
2705,110.75
2706,99.3
2707,113.65
2708,103.4
2709,109.5
2710,110.65
2711,111.8
2712,110.05
2713,114.9
2714,108.4
2715,97.3
2716,102.45
2717,98.05
2718,91.75
2719,104.55
2720,107.95
2721,89.5
2722,93.95
2723,104.05
2724,117.2
2725,109.15
2726,102.05
2727,90.1
2728,86.1
2729,67.25
2730,90.0
2731,79.6
2732,96.0
2733,93.45
2734,100.35
2735,111.6
2736,110.95
2737,105.5
2738,100.25
2739,89.45
2740,93.85
2741,93.4
2742,93.4
2743,97.1
2744,99.6
2745,105.65
2746,113.15
2747,122.1
2748,128.85
2749,115.1
2750,111.85
2751,136.75
2752,113.6
2753,99.0
2754,104.7
2755,112.7
2756,114.9
2757,119.95
2758,107.55
2759,117.25
2760,120.3
2761,127.25
2762,128.2
2763,121.35
2764,114.35
2765,106.15
2766,102.25
2767,113.85
2768,104.35
2769,104.55
2770,96.35
2771,94.8
2772,100.75
2773,112.85
2774,109.45
2775,111.45
2776,104.1
2777,128.35
2778,119.2
2779,108.65
2780,113.75
2781,134.1
2782,116.5
2783,119.25
2784,112.9
2785,124.45
2786,147.7
2787,132.9
2788,122.3
2789,126.4
2790,128.3
2791,129.4
2792,127.7
2793,131.2
2794,136.6
2795,126.15
2796,126.6
2797,126.35
2798,134.6
2799,144.1
2800,125.35
2801,121.1
2802,126.8
2803,121.8
2804,125.5
2805,121.5
2806,128.65
2807,123.45
2808,101.4
2809,93.1
2810,102.95
2811,97.65
2812,101.6
2813,99.05
2814,85.55
2815,93.9
2816,106.6
2817,104.55
2818,100.8
2819,88.5
2820,82.2
2821,90.4
2822,88.6
2823,102.2
2824,90.05
2825,97.1
2826,90.05
2827,81.4
2828,99.4
2829,102.75
2830,102.8
2831,103.25
2832,95.0
2833,101.0
2834,91.95
2835,97.3
2836,102.9
2837,70.8
2838,94.65
2839,113.8
2840,112.65
2841,102.65
2842,97.1
2843,108.1
2844,90.5
2845,104.1
2846,105.3
2847,89.9
2848,94.35
2849,103.95
2850,96.5
2851,100.4
2852,88.65
2853,77.65
2854,93.4
2855,94.75
2856,80.85
2857,91.3
2858,94.15
2859,89.15
2860,94.6
2861,91.95
2862,101.15
2863,101.3
2864,99.65
2865,94.25
2866,79.25
2867,79.6
2868,100.05
2869,89.95
2870,85.55
2871,79.15
2872,89.05
2873,91.1
2874,98.5
2875,95.35
2876,88.55
2877,87.7
2878,83.65
2879,90.55
2880,103.55
2881,90.15
2882,108.1
2883,113.3
2884,122.65
2885,114.85
2886,103.95
2887,83.8
2888,109.4
2889,108.0
2890,106.2
2891,108.15
2892,109.3
2893,107.95
2894,108.7
2895,116.35
2896,105.5
2897,114.5
2898,101.4
2899,104.0
2900,102.1
2901,115.5
2902,109.8
2903,107.4
2904,108.3
2905,113.85
2906,108.8
2907,103.35
2908,106.3
2909,107.65
2910,102.5
2911,105.2
2912,119.85
2913,109.7
2914,106.2
2915,109.75
2916,108.95
2917,113.75
2918,106.7
2919,100.7
2920,105.25
2921,103.05
2922,100.7
2923,97.85
2924,97.65
2925,104.45
2926,98.65
2927,104.35
2928,108.85
2929,109.4
2930,106.3
2931,106.25
2932,101.9
2933,111.8
2934,117.45
2935,108.15
2936,109.6
2937,111.2
2938,107.5
2939,109.8
2940,112.9
2941,108.35
2942,110.0
2943,109.1
2944,106.0
2945,103.15
2946,113.55
2947,107.55
2948,107.3
2949,106.95
2950,97.2
2951,101.65
2952,97.1
2953,98.2
2954,101.3
2955,98.3
2956,94.1
2957,93.75
2958,100.6
2959,91.5
2960,94.1
2961,102.5
2962,100.6
2963,91.9
2964,95.8
2965,92.15
2966,85.85
2967,89.85
2968,98.2
2969,93.85
2970,85.85
2971,87.1
2972,91.8
2973,92.1
2974,82.95
2975,80.85
2976,87.05
2977,88.9
2978,80.55
2979,78.05
2980,82.1
2981,73.55
2982,77.4
2983,73.9
2984,77.15
2985,77.6
2986,73.1
2987,77.85
2988,72.9
2989,71.6
2990,77.0
2991,73.15
2992,73.65
2993,71.4
2994,69.7
2995,68.9
2996,64.5
2997,61.65
2998,57.85
2999,60.65
3000,58.0
3001,51.8
3002,50.35
3003,50.0
3004,43.45
3005,52.4
3006,53.15
3007,47.65
3008,42.2
3009,44.95
3010,43.7
3011,36.1
3012,36.45
3013,39.1
3014,38.15
3015,32.65
3016,30.4
3017,31.0
3018,28.0
3019,26.35
3020,24.5
3021,24.75
3022,24.75
3023,21.9
3024,17.0
3025,16.85
3026,16.15
3027,14.6
3028,11.15
3029,9.8
3030,9.2
3031,8.5
3032,7.1
3033,6.4
3034,5.1
3035,3.55
3036,1.6
3037,0.3
3038,-0.8
3039,-1.55
3040,-2.15
3041,-2.55
3042,-2.9
3043,-3.35
3044,-4.0
3045,-4.7
3046,-5.5
3047,-6.5
3048,-7.45
3049,-8.75
3050,-10.05
3051,-11.35
3052,-12.5
3053,-13.6
3054,-14.65
3055,-15.65
3056,-16.7
3057,-17.65
3058,-18.65
3059,-19.7
3060,-20.85
3061,-22.2
3062,-23.45
3063,-25.05
3064,-26.25
3065,-27.65
3066,-28.95
3067,-30.15
3068,-31.4
3069,-32.75
3070,-34.05
3071,-35.25
3072,-36.45
3073,-37.8
3074,-38.85
3075,-39.65
3076,-40.85
3077,-42.85
3078,-43.55
3079,-44.2
3080,-45.3
3081,-46.4
3082,-48.0
3083,-49.05
3084,-50.15
3085,-49.85
3086,-49.1
3087,-50.5
3088,-52.25
3089,-52.3
3090,-52.7
3091,-52.45
3092,-52.15
3093,-54.15
3094,-54.1
3095,-53.7
3096,-53.45
3097,-52.5
3098,-51.0
3099,-52.45
3100,-53.1
3101,-53.15
3102,-51.25
3103,-50.3
3104,-51.25
3105,-51.4
3106,-51.35
3107,-51.35
3108,-48.4
3109,-48.0
3110,-51.05
3111,-49.55
3112,-49.7
3113,-49.3
3114,-47.8
3115,-46.6
3116,-48.3
3117,-50.05
3118,-48.95
3119,-50.25
3120,-47.85
3121,-45.95
3122,-47.8
3123,-48.7
3124,-50.1
3125,-50.65
3126,-51.2
3127,-49.2
3128,-48.5
3129,-51.5
3130,-51.75
3131,-51.6
3132,-50.5
3133,-50.5
3134,-51.25
3135,-52.3
3136,-51.45
3137,-50.7
3138,-50.4
3139,-50.05
3140,-51.45
3141,-50.8
3142,-50.05
3143,-48.75
3144,-50.55
3145,-50.15
3146,-50.6
3147,-49.3
3148,-48.6
3149,-51.0
3150,-50.8
3151,-49.75
3152,-49.3
3153,-48.55
3154,-47.85
3155,-48.9
3156,-49.35
3157,-49.1
3158,-48.5
3159,-49.65
3160,-50.1
3161,-49.05
3162,-49.95
3163,-51.1
3164,-50.65
3165,-49.95
3166,-50.95
3167,-51.55
3168,-50.65
3169,-51.05
3170,-50.15
3171,-50.45
3172,-52.2
3173,-51.75
3174,-51.95
3175,-51.8
3176,-50.45
3177,-51.05
3178,-54.0
3179,-54.15
3180,-53.5
3181,-54.2
3182,-54.9
3183,-56.35
3184,-54.55
3185,-55.15
3186,-53.8
3187,-54.8
3188,-55.55
3189,-54.8
3190,-53.25
3191,-52.85
3192,-53.9
3193,-53.8
3194,-53.1
3195,-53.7
3196,-53.45
3197,-52.25
3198,-53.6
3199,-53.35
3200,-52.25
3201,-52.0
3202,-53.2
3203,-52.65
3204,-51.95
3205,-51.85
3206,-51.05
3207,-51.15
3208,-51.55
3209,-50.75
3210,-50.95
3211,-48.75
3212,-49.0
3213,-50.05
3214,-48.75
3215,-50.1
3216,-48.85
3217,-49.15
3218,-49.4
3219,-49.25
3220,-49.05
3221,-50.2
3222,-49.6
3223,-49.35
3224,-51.3
3225,-50.9
3226,-50.2
3227,-52.45
3228,-51.6
3229,-51.35
3230,-52.5
3231,-52.65
3232,-51.45
3233,-52.05
3234,-52.8
3235,-52.05
3236,-52.45
3237,-52.3
3238,-51.25
3239,-50.95
3240,-52.0
3241,-54.35
3242,-54.45
3243,-53.75
3244,-53.35
3245,-53.25
3246,-52.55
3247,-51.7
3248,-52.2
3249,-53.85
3250,-54.05
3251,-53.2
3252,-52.45
3253,-51.15
3254,-51.35
3255,-51.9
3256,-53.2
3257,-51.55
3258,-51.2
3259,-50.8
3260,-49.75
3261,-50.9
3262,-52.1
3263,-50.75
3264,-49.75
3265,-50.65
3266,-50.35
3267,-48.8
3268,-50.2
3269,-51.65
3270,-48.1
3271,-47.5
3272,-48.8
3273,-47.55
3274,-48.05
3275,-49.3
3276,-50.15
3277,-49.3
3278,-48.7
3279,-48.4
3280,-48.65
3281,-49.7
3282,-49.5
3283,-49.0
3284,-48.65
3285,-48.65
3286,-48.3
3287,-48.05
3288,-49.15
3289,-49.6
3290,-47.25
3291,-48.3
3292,-48.7
3293,-47.85
3294,-47.95
3295,-49.4
3296,-49.35
3297,-48.8
3298,-48.55
3299,-48.15
3300,-48.35
3301,-49.35
3302,-50.0
3303,-49.45
3304,-48.9
3305,-48.9
3306,-49.05
3307,-49.05
3308,-49.4
3309,-51.7
3310,-51.25
3311,-50.0
3312,-50.3
3313,-48.85
3314,-48.05
3315,-49.95
3316,-50.9
3317,-49.45
3318,-49.3
3319,-49.35
3320,-49.55
3321,-49.75
3322,-50.7
3323,-50.35
3324,-50.7
3325,-50.55
3326,-49.9
3327,-49.75
3328,-50.65
3329,-50.45
3330,-50.2
3331,-48.75
3332,-48.35
3333,-49.1
3334,-49.6
3335,-49.5
3336,-50.2
3337,-48.95
3338,-47.6
3339,-48.55
3340,-48.95
3341,-48.75
3342,-48.25
3343,-48.9
3344,-48.8
3345,-48.9
3346,-49.3
3347,-48.15
3348,-48.1
3349,-48.5
3350,-48.65
3351,-49.4
3352,-48.7
3353,-47.0
3354,-48.0
3355,-48.0
3356,-48.25
3357,-48.2
3358,-48.65
3359,-49.75
3360,-50.05
3361,-49.9
3362,-49.5
3363,-49.55
3364,-49.3
3365,-49.25
3366,-49.3
3367,-49.45
3368,-50.35
3369,-51.15
3370,-50.3
3371,-50.1
3372,-49.4
3373,-49.25
3374,-49.55
3375,-49.95
3376,-50.35
3377,-49.45
3378,-50.35
3379,-50.15
3380,-49.4
3381,-48.7
3382,-47.7
3383,-47.75
3384,-48.05
3385,-47.05
3386,-47.85
3387,-48.1
3388,-48.1
3389,-48.35
3390,-47.25
3391,-46.45
3392,-46.1
3393,-45.3
3394,-45.8
3395,-45.75
3396,-45.25
3397,-46.4
3398,-45.5
3399,-45.5
3400,-45.7
3401,-45.95
3402,-46.05
3403,-45.85
3404,-43.9
3405,-43.85
3406,-44.9
3407,-45.4
3408,-45.15
3409,-44.9
3410,-44.6
3411,-43.9
3412,-44.15
3413,-45.3
3414,-44.55
3415,-44.45
3416,-44.05
3417,-44.4
3418,-44.85
3419,-44.45
3420,-44.25
3421,-44.1
3422,-43.6
3423,-43.35
3424,-42.8
3425,-44.1
3426,-43.25
3427,-40.8
3428,-40.3
3429,-41.6
3430,-42.85
3431,-42.4
3432,-42.35
3433,-42.9
3434,-42.95
3435,-41.4
3436,-39.4
3437,-39.75
3438,-40.95
3439,-41.8
3440,-42.1
3441,-41.35
3442,-40.4
3443,-38.9
3444,-37.85
3445,-38.6
3446,-38.3
3447,-38.3
3448,-38.8
3449,-37.25
3450,-37.0
3451,-37.25
3452,-37.6
3453,-37.75
3454,-37.4
3455,-37.15
3456,-36.6
3457,-35.55
3458,-34.4
3459,-35.3
3460,-35.6
3461,-35.6
3462,-36.1
3463,-36.0
3464,-36.2
3465,-35.4
3466,-34.35
3467,-32.85
3468,-33.3
3469,-33.7
3470,-34.35
3471,-33.95
3472,-33.35
3473,-32.05
3474,-31.55
3475,-31.45
3476,-31.2
3477,-30.6
3478,-30.4
3479,-29.75
3480,-29.95
3481,-29.8
3482,-28.55
3483,-27.65
3484,-27.25
3485,-27.1
3486,-26.4
3487,-25.7
3488,-25.35
3489,-24.8
3490,-24.2
3491,-23.35
3492,-22.2
3493,-21.1
3494,-20.15
3495,-19.65
3496,-19.0
3497,-18.2
3498,-17.0
3499,-15.95
3500,-15.2
3501,-14.2
3502,-13.2
3503,-11.85
3504,-10.5
3505,-9.25
3506,-8.1
3507,-6.85
3508,-5.5
3509,-4.4
3510,-3.4
3511,-2.2
3512,-0.85
3513,0.4
3514,1.7
3515,2.95
3516,4.3
3517,5.4
3518,6.85
3519,8.2
3520,9.45
3521,10.8
3522,12.9
3523,14.4
3524,22.6
3525,28.8
3526,32.3
3527,37.3
3528,44.75
3529,50.25
3530,56.85
3531,53.85
3532,47.95
3533,44.85
3534,46.45
3535,56.0
3536,61.05
3537,61.85
3538,59.3
3539,65.5
3540,67.9
3541,66.1
3542,70.25
3543,78.75
3544,71.75
3545,76.2
3546,77.55
3547,83.15
3548,81.8
3549,91.2
3550,93.15
3551,104.4
3552,95.8
3553,86.75
3554,89.6
3555,92.2
3556,104.85
3557,96.1
3558,102.05
3559,108.25
3560,127.4
3561,126.1
3562,128.9
3563,132.65
3564,127.15
3565,121.6
3566,122.25
3567,140.35
3568,137.6
3569,133.75
3570,129.65
3571,122.75
3572,141.45
3573,140.25
3574,147.45
3575,122.65
3576,130.05
3577,136.95
3578,149.4
3579,129.25
3580,139.7
3581,145.25
3582,139.2
3583,135.8
3584,139.9
3585,133.45
3586,154.7
3587,145.6
3588,152.15
3589,159.15
3590,150.1
3591,150.7
3592,144.9
3593,141.9
3594,156.45
3595,163.35
3596,150.85
3597,140.6
3598,145.15
3599,148.75
3600,148.55
3601,155.9
3602,149.7
3603,139.3
3604,138.05
3605,144.4
3606,140.8
3607,135.95
3608,130.25
3609,158.9
3610,144.0
3611,134.15
3612,132.45
3613,147.25
3614,135.65
3615,138.75
3616,146.75
3617,142.7
3618,143.7
3619,141.9
3620,145.15
3621,155.4
3622,149.3
3623,150.2
3624,135.9
3625,133.6
3626,153.5
3627,131.85
3628,134.15
3629,152.7
3630,142.05
3631,144.05
3632,131.7
3633,137.55
3634,135.0
3635,127.05
3636,122.85
3637,131.5
3638,122.45
3639,124.35
3640,133.2
3641,128.7
3642,131.4
3643,136.85
3644,146.95
3645,134.65
3646,127.65
3647,118.85
3648,117.6
3649,134.15
3650,123.05
3651,129.05
3652,129.3
3653,133.3
3654,122.9
3655,118.75
3656,128.05
3657,136.4
3658,119.25
3659,122.15
3660,132.25
3661,130.9
3662,138.45
3663,150.15
3664,132.1
3665,128.2
3666,138.8
3667,132.75
3668,128.3
3669,129.85
3670,138.6
3671,142.9
3672,133.8
3673,140.8
3674,141.25
3675,135.1
3676,139.25
3677,132.8
3678,124.25
3679,128.0
3680,132.65
3681,137.15
3682,125.75
3683,132.5
3684,122.5
3685,126.55
3686,127.6
3687,132.65
3688,133.85
3689,130.15
3690,126.75
3691,124.0
3692,122.7
3693,129.65
3694,123.15
3695,115.55
3696,118.0
3697,122.15
3698,108.75
3699,121.1
3700,130.45
3701,121.65
3702,118.35
3703,122.8
3704,123.45
3705,124.5
3706,112.95
3707,114.0
3708,107.75
3709,112.9
3710,112.75
3711,122.5
3712,133.25
3713,136.15
3714,124.75
3715,124.15
3716,122.4
3717,123.5
3718,126.2
3719,131.6
3720,138.1
3721,140.05
3722,134.65
3723,145.75
3724,134.0
3725,132.8
3726,128.95
3727,134.1
3728,131.85
3729,117.85
3730,133.4
3731,137.55
3732,127.25
3733,142.15
3734,138.8
3735,129.3
3736,127.15
3737,144.6
3738,132.45
3739,133.3
3740,126.8
3741,123.75
3742,120.5
3743,130.05
3744,130.95
3745,143.0
3746,136.25
3747,130.85
3748,126.4
3749,141.45
3750,147.25
3751,129.9
3752,136.4
3753,131.65
3754,134.55
3755,131.8
3756,134.65
3757,128.9
3758,131.95
3759,133.8
3760,125.15
3761,132.65
3762,123.55
3763,136.9
3764,141.55
3765,134.7
3766,116.95
3767,133.65
3768,130.45
3769,137.0
3770,133.2
3771,140.1
3772,132.7
3773,135.25
3774,121.85
3775,132.05
3776,121.95
3777,128.4
3778,134.2
3779,136.05
3780,143.35
3781,126.45
3782,133.3
3783,122.35
3784,133.6
3785,128.95
3786,139.0
3787,145.35
3788,133.9
3789,133.95
3790,133.15
3791,134.1
3792,125.1
3793,132.1
3794,131.9
3795,127.7
3796,138.7
3797,132.15
3798,142.6
3799,141.9
3800,140.65
3801,151.45
3802,155.0
3803,143.65
3804,138.25
3805,142.45
3806,149.3
3807,147.25
3808,146.45
3809,144.3
3810,138.95
3811,134.6
3812,137.8
3813,145.25
3814,152.15
3815,141.7
3816,141.2
3817,152.75
3818,155.4
3819,141.1
3820,156.75
3821,158.7
3822,144.1
3823,148.8
3824,133.15
3825,136.35
3826,144.05
3827,139.75
3828,134.85
3829,134.15
3830,141.5
3831,141.8
3832,164.55
3833,158.4
3834,143.55
3835,150.95
3836,155.9
3837,156.45
3838,141.95
3839,145.55
3840,155.0
3841,148.7
3842,143.0
3843,160.05
3844,151.8
3845,146.15
3846,147.0
3847,143.25
3848,137.25
3849,129.8
3850,122.45
3851,122.85
3852,134.4
3853,124.2
3854,119.6
3855,130.3
3856,144.8
3857,139.4
3858,139.45
3859,139.1
3860,134.7
3861,136.1
3862,133.05
3863,126.15
3864,120.85
3865,119.5
3866,137.75
3867,133.0
3868,128.15
3869,122.3
3870,119.2
3871,131.1
3872,134.95
3873,127.65
3874,128.4
3875,122.35
3876,115.5
